timestamp,day_of_week,dew_temperature_ma_24H,air_temperature,wind_speed_ma_24H,precip_depth_1_hr_ma_24H,sea_level_pressure_shift_10H,meter_reading_trend
2016-03-29 13:00:00,1,-0.6541666666666509,6.7,2.9041666666666544,0.0,1020.7,134.82810416666666
2016-03-29 14:00:00,1,-0.6999999999999843,8.9,3.095833333333321,0.0,1020.8,134.99060416666666
2016-03-29 15:00:00,1,-0.7208333333333177,10.6,3.1999999999999873,0.0,1020.9,135.263375
2016-03-29 16:00:00,1,-0.6999999999999843,12.8,3.3499999999999877,0.0,1021.0,135.44116666666667
2016-03-29 17:00:00,1,-0.679166666666651,15.0,3.499999999999988,0.0,1021.3,135.54641666666666
2016-03-29 18:00:00,1,-0.6083333333333177,15.6,3.6916666666666553,0.0,1021.1,135.6523125
2016-03-29 19:00:00,1,-0.491666666666651,16.7,3.908333333333322,0.0,1021.2,135.77233333333334
2016-03-29 20:00:00,1,-0.3749999999999843,16.7,4.058333333333322,0.0,1021.1,136.00529166666666
2016-03-29 21:00:00,1,-0.27916666666665096,16.7,4.291666666666656,0.0,1021.2,136.2571875
2016-03-29 22:00:00,1,-0.20833333333331763,16.7,4.508333333333323,0.0,1021.6,136.332125
2016-03-29 23:00:00,1,-0.18749999999998432,16.1,4.72499999999999,0.0,1021.7,136.29502083333333
2016-03-30 00:00:00,2,-0.09166666666665096,13.9,4.833333333333323,0.0,1021.4,136.38787499999998
2016-03-30 01:00:00,2,0.025000000000015704,13.3,4.93749999999999,0.0,1021.3,136.736
2016-03-30 02:00:00,2,0.04583333333334905,12.8,5.129166666666657,0.0,1021.3,136.82818749999998
2016-03-30 03:00:00,2,0.04583333333334905,12.8,5.29999999999999,0.0,1020.8,135.76912499999997
2016-03-30 04:00:00,2,0.1625000000000157,10.0,5.558333333333324,-0.041666666666666664,1019.7,133.80879166666665
2016-03-30 05:00:00,2,0.3250000000000157,8.3,5.537499999999991,0.7083333333333334,1018.8,132.08629166666665
2016-03-30 06:00:00,2,0.5333333333333491,7.8,5.579166666666658,1.9583333333333333,1017.7,131.09739583333334
2016-03-30 07:00:00,2,0.7416666666666824,7.8,5.708333333333324,2.5833333333333335,1016.8,130.74364583333335
2016-03-30 08:00:00,2,0.9250000000000158,7.2,5.879166666666657,2.5416666666666665,1016.2,131.08635416666664
2016-03-30 09:00:00,2,1.133333333333349,7.2,6.070833333333323,2.5,1015.6,131.65114583333332
2016-03-30 10:00:00,2,1.320833333333349,7.2,6.2833333333333234,2.4583333333333335,1015.3,131.87295833333332
2016-03-30 11:00:00,2,1.5500000000000158,6.7,6.370833333333323,3.0,1015.1,131.89941666666664
2016-03-30 12:00:00,2,1.7791666666666826,6.7,6.458333333333322,3.8333333333333335,1014.4,131.76641666666666
2016-03-30 13:00:00,2,1.9875000000000158,6.7,6.504166666666656,5.083333333333333,1014.0,131.556875
2016-03-30 14:00:00,2,2.1958333333333493,6.1,6.591666666666655,5.916666666666667,1015.0,131.31827083333332
2016-03-30 15:00:00,2,2.425000000000016,6.1,6.616666666666656,5.875,1014.8,131.06779166666666
2016-03-30 17:00:00,2,2.891666666666682,6.7,6.312499999999989,5.958333333333333,1013.6,130.87527083333333
2016-03-30 20:00:00,2,3.4916666666666827,8.3,5.645833333333324,5.875,1008.7,130.74677083333336
2016-03-30 21:00:00,2,3.7000000000000157,8.3,5.412499999999991,5.875,1007.7,130.63025
2016-03-30 22:00:00,2,3.908333333333349,8.3,5.174999999999991,5.875,1007.6,130.4837083333333
2016-03-30 23:00:00,2,4.116666666666682,7.8,4.999999999999991,5.875,1006.8,130.42556249999998
2016-03-31 00:00:00,3,4.229166666666683,7.8,4.912499999999991,5.875,1005.1,130.26541666666668
2016-03-31 01:00:00,3,4.341666666666683,7.8,4.829166666666658,5.875,1004.1,129.47989583333333
2016-03-31 02:00:00,3,4.504166666666683,7.8,4.63749999999999,5.875,1003.8,128.59091666666666
2016-03-31 03:00:00,3,4.6416666666666835,7.8,4.42499999999999,5.875,1003.9,128.17004166666666
2016-03-31 04:00:00,3,4.6625000000000165,7.2,4.166666666666656,5.916666666666667,1003.5,127.8155
2016-03-31 05:00:00,3,4.6625000000000165,7.2,4.229166666666656,5.166666666666667,1003.2,127.51014583333333
2016-03-31 06:00:00,3,4.612500000000018,6.7,4.270833333333323,3.9166666666666665,1002.8,127.3218125
2016-03-31 07:00:00,3,4.566666666666684,6.7,4.120833333333323,3.2916666666666665,1003.1,127.17335416666666
2016-03-31 08:00:00,3,4.545833333333351,6.7,4.033333333333323,3.3333333333333335,1002.6,126.95510416666667
2016-03-31 09:00:00,3,4.500000000000017,6.1,3.883333333333322,3.375,1002.1,126.8486875
2016-03-31 10:00:00,3,4.4750000000000165,6.1,3.733333333333322,3.4166666666666665,1001.9,127.13218750000001
2016-03-31 11:00:00,3,4.40833333333335,5.6,3.666666666666655,2.875,1002.4,127.43210416666668
2016-03-31 12:00:00,3,4.341666666666683,4.4,3.558333333333321,2.0,1002.4,127.63693749999999
2016-03-31 17:00:00,3,4.020833333333348,5.6,3.637499999999987,-0.041666666666666664,1000.2,129.00518749999998
2016-03-31 20:00:00,3,3.4166666666666816,11.1,4.07083333333332,0.041666666666666664,997.8,129.51404166666666
2016-03-31 21:00:00,3,3.2291666666666816,10.0,4.220833333333321,0.041666666666666664,997.9,129.7835208333333
2016-03-31 22:00:00,3,3.020833333333348,10.0,4.370833333333321,0.0,998.0,130.21841666666666
2016-04-01 01:00:00,4,2.8166666666666806,7.2,4.137499999999988,0.9583333333333334,998.3,131.62141666666668
2016-04-01 02:00:00,4,2.679166666666681,7.2,4.029166666666655,0.9166666666666666,998.9,132.22781249999997
2016-04-01 03:00:00,4,2.566666666666681,6.1,4.049999999999988,1.0416666666666667,999.3,132.79818749999998
2016-04-01 04:00:00,4,2.4541666666666813,6.1,4.008333333333321,1.0416666666666667,999.3,133.30704166666663
2016-04-01 05:00:00,4,2.3375000000000146,6.1,3.8374999999999884,1.0416666666666667,998.9,133.55139583333332
2016-04-01 06:00:00,4,2.2708333333333477,4.4,3.645833333333322,1.0416666666666667,998.9,133.37872916666666
2016-04-01 07:00:00,4,2.200000000000015,3.9,3.6666666666666554,1.0416666666666667,999.4,132.44985416666665
2016-04-01 08:00:00,4,2.0625000000000147,2.2,3.562499999999989,1.0416666666666667,1000.3,130.862875
2016-04-01 09:00:00,4,1.9708333333333483,2.8,3.5416666666666554,1.0416666666666667,1001.8,129.11874999999998
2016-04-01 10:00:00,4,1.8583333333333485,3.9,3.6499999999999893,1.0,1002.7,127.46841666666666
2016-04-01 11:00:00,4,1.766666666666682,2.8,3.6958333333333226,1.125,1003.2,126.42089583333332
2016-04-01 12:00:00,4,1.6250000000000153,2.8,3.76249999999999,1.2916666666666667,1003.8,125.89285416666667
2016-04-01 13:00:00,4,1.370833333333349,2.2,3.8083333333333234,1.3333333333333333,1004.5,125.45802083333334
2016-04-01 14:00:00,4,1.0500000000000156,2.2,3.8958333333333237,1.375,1004.7,125.05314583333333
2016-04-01 15:00:00,4,0.6791666666666824,2.8,4.0041666666666575,1.375,1004.6,124.71587499999998
2016-04-01 16:00:00,4,0.2833333333333491,2.8,4.154166666666657,1.1666666666666667,1005.2,124.49170833333332
2016-04-01 17:00:00,4,-0.17916666666665093,2.8,4.412499999999991,1.2083333333333333,1005.3,124.28822916666665
2016-04-01 18:00:00,4,-0.6874999999999843,4.4,4.649999999999991,1.2083333333333333,1005.7,124.05875
2016-04-01 19:00:00,4,-1.104166666666651,3.9,4.779166666666657,1.2083333333333333,1005.9,123.76289583333332
2016-04-01 20:00:00,4,-1.5208333333333173,4.4,4.9083333333333234,1.2083333333333333,1006.3,122.90899999999999
2016-04-01 21:00:00,4,-2.029166666666651,5.0,5.079166666666657,1.2083333333333333,1007.2,121.21002083333332
2016-04-01 22:00:00,4,-2.537499999999984,4.4,5.079166666666657,1.25,1007.9,119.28606249999999
2016-04-01 23:00:00,4,-3.1374999999999846,3.3,5.274999999999991,0.7083333333333334,1009.3,117.387125
2016-04-02 00:00:00,5,-3.8083333333333176,2.2,5.641666666666658,0.2916666666666667,1010.3,115.41747916666667
2016-04-02 01:00:00,5,-4.458333333333317,1.1,5.833333333333324,0.2916666666666667,1010.9,113.51285416666667
2016-04-02 02:00:00,5,-5.083333333333317,0.6,6.045833333333324,0.3333333333333333,1011.5,111.97687499999998
2016-04-02 03:00:00,5,-5.687499999999983,0.6,6.045833333333324,0.20833333333333334,1012.0,110.97256250000001
2016-04-02 04:00:00,5,-6.266666666666649,0.6,6.087499999999991,0.20833333333333334,1012.2,109.76472916666665
2016-04-02 05:00:00,5,-6.749999999999982,1.1,6.258333333333323,0.20833333333333334,1012.1,108.11447916666665
2016-04-02 06:00:00,5,-7.2124999999999835,1.7,6.4499999999999895,0.20833333333333334,1011.9,106.32266666666666
2016-04-02 07:00:00,5,-7.583333333333315,1.7,6.5333333333333234,0.20833333333333334,1011.7,104.53975
2016-04-02 08:00:00,5,-7.724999999999983,0.6,6.6166666666666565,0.16666666666666666,1011.7,103.13370833333333
2016-04-02 09:00:00,5,-7.862499999999982,2.2,6.895833333333324,0.16666666666666666,1011.6,101.9149375
2016-04-02 10:00:00,5,-8.279166666666649,0.6,7.0874999999999915,0.20833333333333334,1012.0,100.57929166666668
2016-04-02 11:00:00,5,-8.649999999999983,-1.1,7.387499999999992,0.08333333333333333,1012.0,99.42897916666666
2016-04-02 12:00:00,5,-8.970833333333315,-1.7,7.708333333333326,-0.08333333333333333,1011.8,98.61197916666666
2016-04-02 13:00:00,5,-9.20416666666665,-2.2,8.02916666666666,-0.125,1011.3,98.06922916666667
2016-04-02 14:00:00,5,-9.483333333333315,-2.2,8.241666666666662,-0.16666666666666666,1010.1,97.86049999999999
2016-04-02 15:00:00,5,-9.737499999999981,-3.3,8.458333333333329,-0.16666666666666666,1008.3,97.78408333333334
2016-04-02 16:00:00,5,-10.037499999999982,-1.7,8.520833333333329,-0.16666666666666666,1006.1,97.7121875
2016-04-02 17:00:00,5,-10.245833333333316,-0.6,8.520833333333329,-0.16666666666666666,1004.5,97.66145833333334
2016-04-02 18:00:00,5,-10.362499999999983,0.0,8.479166666666663,-0.16666666666666666,1002.3,97.63183333333333
2016-04-02 19:00:00,5,-10.524999999999983,0.6,8.520833333333329,-0.16666666666666666,1000.6,97.42377083333332
2016-04-02 20:00:00,5,-10.637499999999982,1.1,8.520833333333329,-0.16666666666666666,1001.4,96.98172916666665
2016-04-02 21:00:00,5,-10.708333333333314,2.2,8.370833333333328,-0.16666666666666666,1003.6,96.32514583333332
2016-04-02 22:00:00,5,-10.733333333333315,2.2,8.349999999999994,-0.16666666666666666,1005.3,95.31514583333333
2016-04-02 23:00:00,5,-10.824999999999982,2.2,8.262499999999994,-0.16666666666666666,1008.0,93.90322916666666
2016-04-03 00:00:00,6,-10.845833333333315,1.1,8.133333333333326,-0.16666666666666666,1010.0,92.43114583333333
2016-04-03 01:00:00,6,-10.891666666666646,0.6,8.09166666666666,-0.16666666666666666,1011.8,90.94756249999999
2016-04-03 02:00:00,6,-10.916666666666645,0.6,8.116666666666658,-0.16666666666666666,1013.2,89.330625
2016-04-03 03:00:00,6,-10.962499999999977,0.6,8.137499999999992,-0.16666666666666666,1014.3,87.489875
2016-04-03 04:00:00,6,-11.03333333333331,0.0,8.137499999999992,-0.16666666666666666,1014.8,86.02608333333333
2016-04-03 05:00:00,6,-11.195833333333312,0.0,8.074999999999992,-0.16666666666666666,1015.6,85.65895833333333
2016-04-03 06:00:00,6,-11.404166666666645,0.0,8.012499999999992,-0.16666666666666666,1015.9,86.14772916666666
2016-04-03 07:00:00,6,-11.658333333333312,-0.6,7.929166666666659,-0.16666666666666666,1015.6,87.22414583333332
2016-04-03 08:00:00,6,-12.049999999999978,-1.7,7.866666666666659,-0.125,1015.8,88.51325
2016-04-03 09:00:00,6,-12.420833333333313,-1.1,7.691666666666658,-0.125,1015.5,89.77224999999999
2016-04-03 10:00:00,6,-12.470833333333315,-0.6,7.454166666666658,-0.125,1015.9,90.85072916666667
2016-04-03 11:00:00,6,-12.516666666666646,0.0,7.154166666666657,-0.125,1015.8,91.67820833333333
2016-04-03 12:00:00,6,-12.495833333333314,0.0,6.766666666666656,-0.08333333333333333,1016.1,92.34460416666667
2016-04-03 13:00:00,6,-12.333333333333314,1.7,6.379166666666656,-0.041666666666666664,1015.9,92.85287500000001
2016-04-03 14:00:00,6,-12.008333333333313,3.9,6.037499999999988,0.0,1014.9,93.23318749999999
2016-04-03 15:00:00,6,-11.524999999999983,7.8,5.649999999999988,0.0,1013.6,93.52020833333333
2016-04-03 16:00:00,6,-10.899999999999983,12.8,5.37083333333332,0.0,1013.0,93.75362499999999
2016-04-03 17:00:00,6,-10.274999999999983,14.4,5.1541666666666535,0.0,1012.3,93.97877083333333
2016-04-03 18:00:00,6,-9.62499999999998,17.8,5.108333333333321,0.0,1011.1,94.21841666666666
2016-04-03 19:00:00,6,-8.929166666666648,18.9,4.9791666666666545,0.0,1009.3,95.03997916666667
2016-04-03 20:00:00,6,-8.212499999999979,18.3,4.9791666666666545,0.0,1007.4,96.74279166666666
2016-04-03 21:00:00,6,-7.654166666666646,14.4,5.0416666666666545,0.0,1005.8,99.1414375
2016-04-03 22:00:00,6,-7.191666666666645,13.9,5.1041666666666545,0.0,1004.5,101.98329166666667
2016-04-03 23:00:00,6,-6.708333333333312,12.2,5.170833333333321,0.0,1003.0,105.22800000000001
2016-04-04 00:00:00,0,-6.337499999999978,8.9,5.274999999999987,0.0,1001.3,108.54810416666666
2016-04-04 01:00:00,0,-5.966666666666645,5.0,5.316666666666654,0.0,1000.0,112.06985416666666
2016-04-04 02:00:00,0,-5.620833333333311,2.8,5.420833333333321,0.0,998.8,115.46672916666665
2016-04-04 03:00:00,0,-5.29583333333331,0.6,5.504166666666655,0.0,998.9,118.17335416666666
2016-04-04 04:00:00,0,-4.97083333333331,-0.6,5.587499999999988,0.0,998.5,121.111125
2016-04-04 05:00:00,0,-4.67083333333331,-1.1,5.691666666666655,0.0,998.7,124.03583333333333
2016-04-04 06:00:00,0,-4.37083333333331,-1.1,5.754166666666655,0.0,1000.1,126.26718749999999
2016-04-04 07:00:00,0,-4.091666666666643,-1.1,5.816666666666655,0.0,1002.3,128.10343749999998
2016-04-04 08:00:00,0,-3.8833333333333098,-1.7,5.966666666666654,0.0,1003.7,129.72060416666665
2016-04-04 09:00:00,0,-3.72083333333331,-2.2,5.945833333333321,0.0,1005.6,131.23899999999998
2016-04-04 10:00:00,0,-3.579166666666644,-2.2,5.862499999999987,0.0,1008.1,132.81585416666667
2016-04-04 11:00:00,0,-3.4666666666666437,-1.7,5.733333333333321,0.0,1010.1,133.86124999999998
2016-04-04 12:00:00,0,-3.441666666666644,-1.7,5.712499999999988,0.0,1012.3,134.10608333333334
2016-04-04 13:00:00,0,-3.5583333333333105,-1.1,5.629166666666655,0.0,1013.6,134.0702083333333
2016-04-04 14:00:00,0,-3.7916666666666443,-0.6,5.608333333333321,0.0,1014.8,133.97197916666664
2016-04-04 16:00:00,0,-4.529166666666645,1.1,5.587499999999988,0.0,1016.7,133.78991666666667
2016-04-04 17:00:00,0,-4.924999999999978,1.1,5.504166666666655,0.0,1017.5,133.70277083333332
2016-04-04 18:00:00,0,-5.341666666666645,1.7,5.3958333333333215,0.0,1018.4,133.56904166666666
2016-04-04 20:00:00,0,-6.1749999999999785,3.3,5.029166666666655,0.0,1020.1,133.23874999999998
2016-04-04 21:00:00,0,-6.524999999999978,3.9,4.879166666666655,0.0,1021.3,133.08404166666668
2016-04-04 23:00:00,0,-7.008333333333312,5.0,4.516666666666654,0.0,1024.0,132.85295833333333
2016-04-05 00:00:00,1,-7.170833333333313,4.4,4.174999999999987,0.0,1025.1,132.74047916666666
2016-04-05 01:00:00,1,-7.3333333333333135,3.3,3.8749999999999876,0.0,1025.8,132.2270208333333
2016-04-05 02:00:00,1,-7.445833333333314,2.2,3.6833333333333207,0.0,1026.4,131.52524999999997
2016-04-05 03:00:00,1,-7.516666666666648,1.7,3.6416666666666537,0.0,1027.2,131.299625
2016-04-05 04:00:00,1,-7.587499999999982,0.6,3.5791666666666537,0.0,1027.1,130.95918749999998
2016-04-05 05:00:00,1,-7.658333333333316,0.0,3.5166666666666537,0.0,1027.1,130.3766875
2016-04-05 06:00:00,1,-7.704166666666649,-1.1,3.474999999999987,0.0,1026.8,129.99870833333333
2016-04-05 07:00:00,1,-7.749999999999982,-1.1,3.4958333333333207,0.0,1026.7,129.73610416666668
2016-04-05 08:00:00,1,-7.749999999999982,-1.7,3.3666666666666534,0.0,1026.6,129.52191666666667
2016-04-05 09:00:00,1,-7.749999999999982,-1.7,3.324999999999987,0.0,1026.5,129.58279166666665
2016-04-05 10:00:00,1,-7.749999999999982,-1.7,3.324999999999987,0.0,1026.7,129.58864583333332
2016-04-05 11:00:00,1,-7.770833333333315,-1.7,3.387499999999987,0.0,1026.8,129.51412499999998
2016-04-05 12:00:00,1,-7.7958333333333165,-1.1,3.4291666666666534,0.0,1027.4,129.65781249999998
2016-04-05 13:00:00,1,-7.770833333333315,0.0,3.512499999999987,0.0,1027.9,129.814875
2016-04-05 14:00:00,1,-7.654166666666648,1.7,3.5958333333333203,0.0,1028.1,129.96022916666666
2016-04-05 15:00:00,1,-7.470833333333315,1.1,3.7666666666666537,-0.041666666666666664,1028.3,130.10189583333334
2016-04-05 16:00:00,1,-7.237499999999982,1.1,3.895833333333321,-0.08333333333333333,1028.4,130.19245833333332
2016-04-05 17:00:00,1,-7.029166666666648,1.1,4.066666666666655,0.041666666666666664,1027.9,130.2533125
2016-04-05 18:00:00,1,-6.820833333333315,1.1,4.174999999999988,0.375,1027.3,130.33116666666666
2016-04-05 19:00:00,1,-6.591666666666648,1.1,4.387499999999989,0.5,1027.0,130.4333125
2016-04-05 20:00:00,1,-6.362499999999982,1.7,4.604166666666655,0.625,1026.7,130.56025
2016-04-05 21:00:00,1,-6.062499999999981,2.2,4.754166666666656,0.75,1026.1,130.79125
2016-04-05 22:00:00,1,-5.78749999999998,2.2,4.837499999999989,0.75,1025.4,130.9211875
2016-04-05 23:00:00,1,-5.533333333333313,2.2,4.816666666666656,0.75,1024.8,130.78733333333332
2016-04-06 00:00:00,2,-5.233333333333312,2.8,5.1374999999999895,0.75,1024.1,130.92024999999998
2016-04-06 01:00:00,2,-4.908333333333312,2.8,5.374999999999989,0.75,1023.8,131.301875
2016-04-06 02:00:00,2,-4.633333333333312,2.8,5.462499999999989,0.75,1023.2,131.5185208333333
2016-04-06 03:00:00,2,-4.379166666666646,2.8,5.483333333333323,0.75,1022.1,131.52754166666665
2016-04-06 04:00:00,2,-4.12499999999998,2.8,5.545833333333323,0.75,1020.3,131.40441666666666
2016-04-06 05:00:00,2,-3.8708333333333127,2.2,5.545833333333323,0.75,1018.9,131.1235625
2016-04-06 06:00:00,2,-3.6624999999999797,2.8,5.504166666666656,0.75,1017.9,130.8674375
2016-04-06 07:00:00,2,-3.4333333333333127,2.8,5.462499999999989,0.7083333333333334,1015.4,130.831375
2016-04-06 08:00:00,2,-3.2249999999999797,2.8,5.483333333333323,0.7083333333333334,1015.8,130.638375
2016-04-06 09:00:00,2,-2.9958333333333127,2.2,5.524999999999989,0.7083333333333334,1015.0,130.23070833333333
2016-04-06 10:00:00,2,-2.766666666666646,1.1,5.566666666666656,0.7083333333333334,1013.5,130.18245833333333
2016-04-06 11:00:00,2,-2.5374999999999797,1.1,5.483333333333323,0.7083333333333334,1012.0,130.37631249999998
2016-04-06 12:00:00,2,-2.3041666666666463,0.0,5.399999999999989,0.7083333333333334,1011.4,130.43027083333334
2016-04-06 13:00:00,2,-2.04999999999998,1.7,5.316666666666656,0.7083333333333334,1010.1,130.44487499999997
2016-04-06 14:00:00,2,-1.795833333333313,3.9,5.212499999999989,0.7083333333333334,1008.3,130.33856250000002
2016-04-06 15:00:00,2,-1.633333333333313,6.1,5.1249999999999885,0.75,1007.5,130.23368750000003
2016-04-06 16:00:00,2,-1.5208333333333133,6.1,5.145833333333322,0.7916666666666666,1006.6,130.2075
2016-04-06 17:00:00,2,-1.4291666666666467,5.6,5.145833333333322,0.6666666666666666,1005.4,130.2045625
2016-04-06 18:00:00,2,-1.33749999999998,4.4,5.0624999999999885,0.2916666666666667,1003.7,130.20475
2016-04-06 19:00:00,2,-1.2916666666666468,4.4,4.9999999999999885,0.125,1003.1,130.1729375
2016-04-06 20:00:00,2,-1.2666666666666466,4.4,4.870833333333322,0.0,1002.8,130.05593749999997
2016-04-06 21:00:00,2,-1.3124999999999798,4.4,4.787499999999989,-0.125,1002.8,129.89154166666668
2016-04-06 22:00:00,2,-1.31249999999998,3.9,4.895833333333322,-0.125,1003.0,130.00214583333332
2016-04-06 23:00:00,2,-1.3333333333333133,3.3,4.916666666666656,-0.125,1003.5,130.24602083333332
2016-04-07 00:00:00,3,-1.3791666666666467,3.3,4.937499999999989,-0.125,1003.0,130.05777083333334
2016-04-07 01:00:00,3,-1.42499999999998,3.3,4.958333333333322,-0.125,1003.5,129.6785625
2016-04-07 02:00:00,3,-1.4458333333333133,3.9,4.870833333333322,-0.125,1004.5,129.40718749999996
2016-04-07 03:00:00,3,-1.4208333333333132,2.8,4.849999999999989,-0.125,1004.8,129.28279166666667
2016-04-07 04:00:00,3,-1.3749999999999798,2.8,4.787499999999989,-0.16666666666666666,1005.1,129.34904166666666
2016-04-07 05:00:00,3,-1.3749999999999798,2.2,4.808333333333322,-0.16666666666666666,1005.3,129.42577083333333
2016-04-07 06:00:00,3,-1.3749999999999798,2.2,4.891666666666656,-0.16666666666666666,1005.4,129.44079166666666
2016-04-07 07:00:00,3,-1.420833333333313,1.7,4.870833333333322,-0.125,1005.4,129.50958333333332
2016-04-07 08:00:00,3,-1.420833333333313,1.1,4.808333333333322,-0.125,1005.9,129.75695833333333
2016-04-07 09:00:00,3,-1.4666666666666461,1.1,4.704166666666656,-0.125,1006.6,130.06585416666667
2016-04-07 10:00:00,3,-1.512499999999979,1.1,4.595833333333323,-0.125,1007.1,130.21935416666668
2016-04-07 11:00:00,3,-1.5583333333333123,1.1,4.508333333333323,-0.125,1007.6,130.25602083333334
2016-04-07 12:00:00,3,-1.583333333333312,1.1,4.487499999999989,-0.125,1008.0,130.239
2016-04-07 13:00:00,3,-1.608333333333312,0.6,4.441666666666657,0.0,1008.3,130.2920625
2016-04-07 14:00:00,3,-1.6541666666666455,1.1,4.333333333333323,-0.041666666666666664,1008.2,130.49575
2016-04-07 16:00:00,3,-1.6791666666666456,3.3,3.86249999999999,0.08333333333333333,1008.3,130.95887499999998
2016-04-07 17:00:00,3,-1.6791666666666456,4.4,3.56249999999999,0.08333333333333333,1008.7,131.17235416666668
2016-04-07 18:00:00,3,-1.7041666666666455,4.4,3.433333333333323,0.125,1008.6,131.35939583333334
2016-04-07 19:00:00,3,-1.6791666666666456,5.0,3.324999999999989,0.16666666666666666,1008.6,131.47724999999997
2016-04-07 20:00:00,3,-1.6791666666666456,5.0,3.2374999999999887,0.16666666666666666,1008.9,131.52637499999997
2016-04-07 21:00:00,3,-1.6333333333333122,5.0,3.1291666666666553,0.16666666666666666,1009.4,131.57072916666664
2016-04-07 22:00:00,3,-1.5374999999999786,5.0,3.0208333333333215,0.125,1009.7,131.53727083333334
2016-04-07 23:00:00,3,-1.3749999999999785,5.0,2.8916666666666546,0.08333333333333333,1009.8,131.5910833333333
2016-04-08 00:00:00,4,-1.2374999999999783,3.3,2.808333333333321,0.2916666666666667,1009.9,131.8064375
2016-04-08 01:00:00,4,-1.1458333333333117,3.3,2.8499999999999877,0.25,1009.9,131.8745625
2016-04-08 02:00:00,4,-1.079166666666645,3.3,2.937499999999988,0.25,1010.4,131.99768749999998
2016-04-08 03:00:00,4,-1.0583333333333118,2.8,3.0041666666666553,0.20833333333333334,1011.0,132.1615625
2016-04-08 04:00:00,4,-1.0583333333333118,2.8,3.195833333333322,0.25,1011.2,131.96995833333332
2016-04-08 05:00:00,4,-1.0583333333333118,2.8,3.3916666666666555,0.25,1011.5,131.53189583333335
2016-04-08 06:00:00,4,-1.083333333333312,2.2,3.520833333333323,0.25,1011.8,130.8988958333333
2016-04-08 07:00:00,4,-1.1749999999999785,1.7,3.7583333333333226,0.25,1011.8,129.8576875
2016-04-08 08:00:00,4,-1.3374999999999784,1.1,3.9916666666666565,0.25,1012.1,128.49341666666666
2016-04-08 09:00:00,4,-1.4749999999999786,-0.6,4.183333333333324,0.25,1012.3,126.9636875
2016-04-08 10:00:00,4,-1.6374999999999789,-1.1,4.358333333333324,0.25,1012.7,125.49166666666667
2016-04-08 11:00:00,4,-1.8208333333333124,-0.6,4.5958333333333234,0.25,1013.0,124.64020833333333
2016-04-08 12:00:00,4,-2.029166666666646,-0.6,4.766666666666658,0.25,1013.5,124.28029166666667
2016-04-08 13:00:00,4,-2.2583333333333124,0.0,4.895833333333324,0.125,1013.9,123.90795833333334
2016-04-08 14:00:00,4,-2.4458333333333124,-1.7,5.174999999999991,0.125,1013.9,123.53460416666667
2016-04-08 15:00:00,4,-2.6041666666666456,-1.1,5.412499999999991,0.125,1013.8,123.16879166666666
2016-04-08 16:00:00,4,-2.7624999999999793,0.0,5.799999999999991,0.08333333333333333,1014.2,122.807375
2016-04-08 17:00:00,4,-2.9708333333333123,-2.2,6.166666666666658,0.20833333333333334,1014.1,122.53120833333332
2016-04-08 18:00:00,4,-3.1999999999999793,0.6,6.445833333333326,0.16666666666666666,1014.2,122.31135416666666
2016-04-08 19:00:00,4,-3.570833333333313,1.7,6.7666666666666595,0.125,1014.4,121.80525
2016-04-08 20:00:00,4,-3.8249999999999797,0.6,7.06666666666666,0.08333333333333333,1014.2,120.69089583333333
2016-04-08 21:00:00,4,-4.28749999999998,1.1,7.324999999999995,0.08333333333333333,1014.5,119.06597916666666
2016-04-08 22:00:00,4,-4.866666666666647,1.1,7.645833333333329,0.125,1015.0,117.02095833333333
2016-04-08 23:00:00,4,-5.491666666666646,0.0,7.924999999999996,0.16666666666666666,1015.1,114.62718749999999
2016-04-09 00:00:00,5,-6.091666666666646,-0.6,8.054166666666664,-0.041666666666666664,1015.3,112.19477083333332
2016-04-09 01:00:00,5,-6.6458333333333135,-1.1,8.120833333333332,0.0,1015.6,110.1398125
2016-04-09 02:00:00,5,-7.199999999999981,-2.2,8.141666666666664,0.0,1016.2,108.55622916666665
2016-04-09 03:00:00,5,-7.754166666666648,-2.8,8.162499999999998,0.041666666666666664,1017.8,107.20897916666667
2016-04-09 04:00:00,5,-8.308333333333314,-3.3,7.9916666666666645,0.041666666666666664,1017.7,105.73397916666666
2016-04-09 05:00:00,5,-8.816666666666649,-3.9,7.795833333333331,0.041666666666666664,1018.0,104.20745833333334
2016-04-09 06:00:00,5,-9.279166666666649,-4.4,7.645833333333331,0.041666666666666664,1018.5,102.5883125
2016-04-09 07:00:00,5,-9.649999999999983,-5.0,7.4083333333333306,0.041666666666666664,1018.9,100.89474999999999
2016-04-09 08:00:00,5,-9.995833333333316,-5.6,7.216666666666664,0.041666666666666664,1019.5,99.54543749999999
2016-04-09 09:00:00,5,-10.341666666666649,-6.1,6.999999999999997,0.041666666666666664,1020.4,98.48039583333332
2016-04-09 10:00:00,5,-10.662499999999982,-6.1,6.824999999999998,0.041666666666666664,1021.3,97.52022916666667
2016-04-09 11:00:00,5,-10.91666666666665,-6.1,6.649999999999999,0.041666666666666664,1021.8,96.68839583333335
2016-04-09 12:00:00,5,-11.124999999999984,-6.1,6.454166666666666,0.041666666666666664,1022.8,96.22387499999999
2016-04-09 13:00:00,5,-11.358333333333318,-5.0,6.433333333333333,0.041666666666666664,1023.5,96.0786875
