timestamp,day_of_week,day_hour,dew_temperature_ma_24H,dew_temperature,air_temperature_ma_24H,air_temperature,precip_depth_1_hr_ma_24H,precip_depth_1_hr_ma_4H,meter_reading
2016-03-30 23:00:00,2,23,4.116666666666682,4.4,8.333333333333321,7.8,5.875,0.0,621.094
2016-03-31 00:00:00,3,0,4.229166666666683,4.4,8.079166666666655,7.8,5.875,0.0,609.375
2016-03-31 01:00:00,3,1,4.341666666666683,4.4,7.849999999999988,7.8,5.875,0.0,691.4060000000002
2016-03-31 02:00:00,3,2,4.504166666666683,5.0,7.641666666666655,7.8,5.875,0.0,691.4060000000002
2016-03-31 03:00:00,3,3,4.6416666666666835,4.4,7.433333333333322,7.8,5.875,0.0,679.688
2016-03-31 04:00:00,3,4,4.6625000000000165,4.4,7.316666666666655,7.2,5.916666666666667,0.0,687.5
2016-03-31 05:00:00,3,5,4.6625000000000165,5.0,7.270833333333321,7.2,5.166666666666667,0.0,691.4060000000002
2016-03-31 06:00:00,3,6,4.612500000000018,4.4,7.224999999999986,6.7,3.9166666666666665,0.0,828.125
2016-03-31 07:00:00,3,7,4.566666666666684,3.9,7.179166666666652,6.7,3.2916666666666665,0.0,722.6560000000002
2016-03-31 08:00:00,3,8,4.545833333333351,3.9,7.158333333333318,6.7,3.3333333333333335,0.0,859.375
2016-03-31 09:00:00,3,9,4.500000000000017,3.3,7.112499999999986,6.1,3.375,0.0,937.5
2016-03-31 10:00:00,3,10,4.4750000000000165,3.3,7.066666666666652,6.1,3.4166666666666665,0.0,921.875
2016-03-31 11:00:00,3,11,4.40833333333335,2.8,7.020833333333319,5.6,2.875,0.0,917.969
2016-03-31 12:00:00,3,12,4.341666666666683,2.8,6.9249999999999865,4.4,2.0,-0.25,832.0310000000002
2016-03-31 13:00:00,3,13,4.295833333333349,2.8,6.829166666666654,4.4,0.7083333333333334,-0.5,699.2189999999998
2016-03-31 14:00:00,3,14,4.270833333333349,3.3,6.783333333333321,5.0,-0.16666666666666666,-0.75,636.719
2016-03-31 15:00:00,3,15,4.204166666666682,2.8,6.712499999999988,4.4,-0.125,-0.75,703.125
2016-03-31 16:00:00,3,16,4.112500000000015,2.8,6.641666666666655,4.4,-0.041666666666666664,0.75,683.5939999999998
2016-03-31 17:00:00,3,17,4.020833333333348,2.8,6.595833333333322,5.6,-0.041666666666666664,0.75,660.1560000000002
2016-03-31 18:00:00,3,18,3.9041666666666814,2.2,6.641666666666656,7.8,0.0,1.0,757.812
2016-03-31 19:00:00,3,19,3.6958333333333484,0.0,6.7833333333333234,10.6,0.041666666666666664,1.0,664.062
2016-03-31 20:00:00,3,20,3.4166666666666816,-1.7,6.899999999999989,11.1,0.041666666666666664,-0.25,617.188
2016-03-31 21:00:00,3,21,3.2291666666666816,1.1,6.970833333333322,10.0,0.041666666666666664,0.0,625.0
2016-03-31 22:00:00,3,22,3.020833333333348,0.0,7.0416666666666545,10.0,0.0,-0.25,652.344
2016-03-31 23:00:00,3,23,2.9291666666666814,2.2,7.016666666666654,7.2,0.5416666666666666,3.0,644.531
2016-04-01 00:00:00,4,0,2.8833333333333475,3.3,6.991666666666653,7.2,0.9583333333333334,5.5,644.531
2016-04-01 01:00:00,4,1,2.8166666666666806,2.8,6.966666666666652,7.2,0.9583333333333334,5.5,777.3439999999998
2016-04-01 02:00:00,4,2,2.679166666666681,1.7,6.941666666666651,7.2,0.9166666666666666,5.5,765.625
2016-04-01 03:00:00,4,3,2.566666666666681,1.7,6.870833333333317,6.1,1.0416666666666667,3.0,781.25
2016-04-01 04:00:00,4,4,2.4541666666666813,1.7,6.824999999999984,6.1,1.0416666666666667,0.5,726.562
2016-04-01 05:00:00,4,5,2.3375000000000146,2.2,6.779166666666651,6.1,1.0416666666666667,0.5,792.9689999999998
2016-04-01 06:00:00,4,6,2.2708333333333477,2.8,6.6833333333333185,4.4,1.0416666666666667,0.75,949.219
2016-04-01 07:00:00,4,7,2.200000000000015,2.2,6.566666666666652,3.9,1.0416666666666667,0.0,828.125
2016-04-01 08:00:00,4,8,2.0625000000000147,0.6,6.379166666666652,2.2,1.0416666666666667,0.0,1007.81
2016-04-01 09:00:00,4,9,1.9708333333333483,1.1,6.241666666666653,2.8,1.0416666666666667,0.0,1113.28
2016-04-01 10:00:00,4,10,1.8583333333333485,0.6,6.149999999999987,3.9,1.0,-0.25,1011.72
2016-04-01 11:00:00,4,11,1.766666666666682,0.6,6.033333333333321,2.8,1.125,0.5,875.0
2016-04-01 12:00:00,4,12,1.6250000000000153,-0.6,5.966666666666654,2.8,1.2916666666666667,1.25,832.0310000000002
2016-04-01 13:00:00,4,13,1.370833333333349,-3.3,5.874999999999987,2.2,1.3333333333333333,1.25,820.312
2016-04-01 14:00:00,4,14,1.0500000000000156,-4.4,5.7583333333333195,2.2,1.375,1.5,808.5939999999998
2016-04-01 15:00:00,4,15,0.6791666666666824,-6.1,5.691666666666653,2.8,1.375,0.75,718.75
2016-04-01 16:00:00,4,16,0.2833333333333491,-6.7,5.624999999999987,2.8,1.1666666666666667,0.0,726.562
2016-04-01 17:00:00,4,17,-0.17916666666665093,-8.3,5.508333333333321,2.8,1.2083333333333333,0.0,734.375
2016-04-01 18:00:00,4,18,-0.6874999999999843,-10.0,5.366666666666654,4.4,1.2083333333333333,0.0,785.1560000000002
2016-04-01 19:00:00,4,19,-1.104166666666651,-10.0,5.087499999999988,3.9,1.2083333333333333,0.0,796.875
2016-04-01 20:00:00,4,20,-1.5208333333333173,-11.7,4.808333333333322,4.4,1.2083333333333333,0.0,871.0939999999998
2016-04-01 21:00:00,4,21,-2.029166666666651,-11.1,4.599999999999988,5.0,1.2083333333333333,0.0,917.969
2016-04-01 22:00:00,4,22,-2.537499999999984,-12.2,4.366666666666656,4.4,1.25,0.0,890.625
2016-04-01 23:00:00,4,23,-3.1374999999999846,-12.2,4.204166666666655,3.3,0.7083333333333334,0.0,832.0310000000002
2016-04-02 00:00:00,5,0,-3.8083333333333176,-12.8,3.9958333333333216,2.2,0.2916666666666667,0.0,820.312
2016-04-02 01:00:00,5,1,-4.458333333333317,-12.8,3.7416666666666547,1.1,0.2916666666666667,0.0,824.2189999999998
2016-04-02 02:00:00,5,2,-5.083333333333317,-13.3,3.4666666666666544,0.6,0.3333333333333333,0.0,832.0310000000002
2016-04-02 03:00:00,5,3,-5.687499999999983,-12.8,3.237499999999988,0.6,0.20833333333333334,0.0,882.812
2016-04-02 04:00:00,5,4,-6.266666666666649,-12.2,3.008333333333321,0.6,0.20833333333333334,0.0,808.5939999999998
2016-04-02 05:00:00,5,5,-6.749999999999982,-9.4,2.799999999999988,1.1,0.20833333333333334,0.0,925.781
2016-04-02 06:00:00,5,6,-7.2124999999999835,-8.3,2.6874999999999876,1.7,0.20833333333333334,0.0,1023.44
2016-04-02 07:00:00,5,7,-7.583333333333315,-6.7,2.5958333333333212,1.7,0.20833333333333334,0.0,945.312
2016-04-02 08:00:00,5,8,-7.724999999999983,-2.8,2.5291666666666544,0.6,0.16666666666666666,-0.25,1101.56
2016-04-02 09:00:00,5,9,-7.862499999999982,-2.2,2.5041666666666544,2.2,0.16666666666666666,-0.25,1046.88
2016-04-02 10:00:00,5,10,-8.279166666666649,-9.4,2.3666666666666547,0.6,0.20833333333333334,-0.25,1152.34
2016-04-02 11:00:00,5,11,-8.649999999999983,-8.3,2.2041666666666546,-1.1,0.08333333333333333,-0.25,984.375
2016-04-02 12:00:00,5,12,-8.970833333333315,-8.3,2.0166666666666546,-1.7,-0.08333333333333333,-0.25,949.219
2016-04-02 13:00:00,5,13,-9.20416666666665,-8.9,1.8333333333333213,-2.2,-0.125,-0.5,1097.66
2016-04-02 14:00:00,5,14,-9.483333333333315,-11.1,1.6499999999999877,-2.2,-0.16666666666666666,-0.75,1023.44
2016-04-02 15:00:00,5,15,-9.737499999999981,-12.2,1.3958333333333213,-3.3,-0.16666666666666666,-0.75,980.469
2016-04-02 16:00:00,5,16,-10.037499999999982,-13.9,1.2083333333333213,-1.7,-0.16666666666666666,-0.5,839.8439999999998
2016-04-02 17:00:00,5,17,-10.245833333333316,-13.3,1.0666666666666544,-0.6,-0.16666666666666666,-0.25,769.5310000000002
2016-04-02 18:00:00,5,18,-10.362499999999983,-12.8,0.883333333333321,0.0,-0.16666666666666666,0.0,730.4689999999998
2016-04-02 19:00:00,5,19,-10.524999999999983,-13.9,0.7458333333333211,0.6,-0.16666666666666666,0.0,945.312
2016-04-02 20:00:00,5,20,-10.637499999999982,-14.4,0.6083333333333212,1.1,-0.16666666666666666,0.0,964.844
2016-04-02 21:00:00,5,21,-10.708333333333314,-12.8,0.49166666666665454,2.2,-0.16666666666666666,0.0,890.625
2016-04-02 22:00:00,5,22,-10.733333333333315,-12.8,0.39999999999998787,2.2,-0.16666666666666666,0.0,878.9060000000002
2016-04-02 23:00:00,5,23,-10.824999999999982,-14.4,0.35416666666665453,2.2,-0.16666666666666666,0.0,906.25
2016-04-03 00:00:00,6,0,-10.845833333333315,-13.3,0.3083333333333212,1.1,-0.16666666666666666,0.0,867.188
2016-04-03 01:00:00,6,1,-10.891666666666646,-13.9,0.2874999999999878,0.6,-0.16666666666666666,0.0,843.75
2016-04-03 02:00:00,6,2,-10.916666666666645,-13.9,0.2874999999999878,0.6,-0.16666666666666666,0.0,863.2810000000002
2016-04-03 03:00:00,6,3,-10.962499999999977,-13.9,0.2874999999999878,0.6,-0.16666666666666666,0.0,925.781
2016-04-03 04:00:00,6,4,-11.03333333333331,-13.9,0.2624999999999878,0.0,-0.16666666666666666,0.0,917.969
2016-04-03 05:00:00,6,5,-11.195833333333312,-13.3,0.2166666666666545,0.0,-0.16666666666666666,0.0,890.625
2016-04-03 06:00:00,6,6,-11.404166666666645,-13.3,0.14583333333332116,0.0,-0.16666666666666666,0.0,910.156
2016-04-03 07:00:00,6,7,-11.658333333333312,-12.8,0.049999999999987825,-0.6,-0.16666666666666666,0.0,875.0
2016-04-03 08:00:00,6,8,-12.049999999999978,-12.2,-0.045833333333345515,-1.7,-0.125,0.0,785.1560000000002
2016-04-03 09:00:00,6,9,-12.420833333333313,-11.1,-0.18333333333334553,-1.1,-0.125,0.0,734.375
2016-04-03 10:00:00,6,10,-12.470833333333315,-10.6,-0.2333333333333455,-0.6,-0.125,0.0,875.0
2016-04-03 11:00:00,6,11,-12.516666666666646,-9.4,-0.18750000000001213,0.0,-0.125,0.0,738.2810000000002
2016-04-03 12:00:00,6,12,-12.495833333333314,-7.8,-0.1166666666666788,0.0,-0.08333333333333333,0.0,648.438
2016-04-03 13:00:00,6,13,-12.333333333333314,-5.0,0.04583333333332121,1.7,-0.041666666666666664,0.0,457.031
2016-04-03 14:00:00,6,14,-12.008333333333313,-3.3,0.2999999999999879,3.9,0.0,0.0,292.969
2016-04-03 15:00:00,6,15,-11.524999999999983,-0.6,0.7624999999999879,7.8,0.0,0.0,332.031
2016-04-03 16:00:00,6,16,-10.899999999999983,1.1,1.3666666666666547,12.8,0.0,0.0,523.438
2016-04-03 17:00:00,6,17,-10.274999999999983,1.7,1.9916666666666547,14.4,0.0,0.0,523.438
2016-04-03 18:00:00,6,18,-9.62499999999998,2.8,2.7333333333333214,17.8,0.0,0.0,546.875
2016-04-03 19:00:00,6,19,-8.929166666666648,2.8,3.4958333333333216,18.9,0.0,0.0,476.562
2016-04-03 20:00:00,6,20,-8.212499999999979,2.8,4.212499999999989,18.3,0.0,0.0,570.312
2016-04-03 21:00:00,6,21,-7.654166666666646,0.6,4.720833333333322,14.4,0.0,0.0,859.375
2016-04-03 22:00:00,6,22,-7.191666666666645,-1.7,5.208333333333322,13.9,0.0,0.0,875.0
2016-04-03 23:00:00,6,23,-6.708333333333312,-2.8,5.624999999999989,12.2,0.0,0.0,867.188
2016-04-04 00:00:00,0,0,-6.337499999999978,-4.4,5.9499999999999895,8.9,0.0,0.0,894.5310000000002
2016-04-04 01:00:00,0,1,-5.966666666666645,-5.0,6.133333333333323,5.0,0.0,0.0,886.7189999999998
2016-04-04 02:00:00,0,2,-5.620833333333311,-5.6,6.224999999999991,2.8,0.0,0.0,898.438
2016-04-04 03:00:00,0,3,-5.29583333333331,-6.1,6.224999999999991,0.6,0.0,0.0,957.031
2016-04-04 04:00:00,0,4,-4.97083333333331,-6.1,6.199999999999991,-0.6,0.0,0.0,925.781
2016-04-04 05:00:00,0,5,-4.67083333333331,-6.1,6.154166666666658,-1.1,0.0,0.0,957.031
2016-04-04 06:00:00,0,6,-4.37083333333331,-6.1,6.1083333333333245,-1.1,0.0,0.0,1015.62
2016-04-04 07:00:00,0,7,-4.091666666666643,-6.1,6.0874999999999915,-1.1,0.0,0.0,1007.81
2016-04-04 08:00:00,0,8,-3.8833333333333098,-7.2,6.0874999999999915,-1.7,0.0,0.0,1210.94
2016-04-04 09:00:00,0,9,-3.72083333333331,-7.2,6.041666666666658,-2.2,0.0,0.0,1257.81
2016-04-04 10:00:00,0,10,-3.579166666666644,-7.2,5.974999999999992,-2.2,0.0,0.0,1125.0
2016-04-04 11:00:00,0,11,-3.4666666666666437,-6.7,5.904166666666659,-1.7,0.0,0.0,1000.0
2016-04-04 12:00:00,0,12,-3.441666666666644,-7.2,5.833333333333326,-1.7,0.0,0.0,992.188
2016-04-04 13:00:00,0,13,-3.5583333333333105,-7.8,5.716666666666661,-1.1,0.0,0.0,1007.81
2016-04-04 14:00:00,0,14,-3.7916666666666443,-8.9,5.529166666666661,-0.6,0.0,0.0,816.4060000000002
2016-04-04 15:00:00,0,15,-4.112499999999978,-8.3,5.22916666666666,0.6,0.0,0.0,796.875
2016-04-04 16:00:00,0,16,-4.529166666666645,-8.9,4.74166666666666,1.1,0.0,0.0,750.0
2016-04-04 17:00:00,0,17,-4.924999999999978,-7.8,4.187499999999993,1.1,0.0,0.0,816.4060000000002
2016-04-04 18:00:00,0,18,-5.341666666666645,-7.2,3.51666666666666,1.7,0.0,0.0,847.6560000000002
2016-04-04 19:00:00,0,19,-5.7583333333333115,-7.2,2.7999999999999936,1.7,0.0,0.0,812.5
2016-04-04 20:00:00,0,20,-6.1749999999999785,-7.2,2.1749999999999936,3.3,0.0,0.0,812.5
2016-04-04 21:00:00,0,21,-6.524999999999978,-7.8,1.7374999999999936,3.9,0.0,0.0,949.219
2016-04-04 22:00:00,0,22,-6.799999999999979,-8.3,1.295833333333327,3.3,0.0,0.0,886.7189999999998
2016-04-04 23:00:00,0,23,-7.008333333333312,-7.8,0.9958333333333269,5.0,0.0,0.0,843.75
2016-04-05 00:00:00,1,0,-7.170833333333313,-8.3,0.808333333333327,4.4,0.0,0.0,898.438
2016-04-05 01:00:00,1,1,-7.3333333333333135,-8.9,0.7374999999999937,3.3,0.0,0.0,894.5310000000002
2016-04-05 02:00:00,1,2,-7.445833333333314,-8.3,0.7124999999999937,2.2,0.0,0.0,906.25
2016-04-05 03:00:00,1,3,-7.516666666666648,-7.8,0.758333333333327,1.7,0.0,0.0,898.438
2016-04-05 04:00:00,1,4,-7.587499999999982,-7.8,0.808333333333327,0.6,0.0,0.0,898.438
2016-04-05 05:00:00,1,5,-7.658333333333316,-7.8,0.8541666666666604,0.0,0.0,0.0,945.312
2016-04-05 06:00:00,1,6,-7.704166666666649,-7.2,0.8541666666666604,-1.1,0.0,0.0,1019.53
2016-04-05 07:00:00,1,7,-7.749999999999982,-7.2,0.8541666666666604,-1.1,0.0,0.0,1019.53
2016-04-05 08:00:00,1,8,-7.749999999999982,-7.2,0.8541666666666604,-1.7,0.0,0.0,1019.53
2016-04-05 09:00:00,1,9,-7.749999999999982,-7.2,0.8749999999999938,-1.7,0.0,0.0,1019.53
2016-04-05 10:00:00,1,10,-7.749999999999982,-7.2,0.8958333333333272,-1.7,0.0,0.0,1019.53
2016-04-05 11:00:00,1,11,-7.770833333333315,-7.2,0.8958333333333272,-1.7,0.0,0.0,1019.53
2016-04-05 12:00:00,1,12,-7.7958333333333165,-7.8,0.9208333333333271,-1.1,0.0,0.0,1019.53
2016-04-05 13:00:00,1,13,-7.770833333333315,-7.2,0.9666666666666605,0.0,0.0,0.0,1019.53
2016-04-05 14:00:00,1,14,-7.654166666666648,-6.1,1.0624999999999938,1.7,0.0,0.0,1019.53
2016-04-05 15:00:00,1,15,-7.470833333333315,-3.9,1.083333333333327,1.1,-0.041666666666666664,-0.25,1019.53
2016-04-05 16:00:00,1,16,-7.237499999999982,-3.3,1.083333333333327,1.1,-0.08333333333333333,-0.5,1019.53
2016-04-05 17:00:00,1,17,-7.029166666666648,-2.8,1.083333333333327,1.1,0.041666666666666664,0.25,1019.53
2016-04-05 18:00:00,1,18,-6.820833333333315,-2.2,1.0583333333333271,1.1,0.375,2.25,1019.53
2016-04-05 19:00:00,1,19,-6.591666666666648,-1.7,1.0333333333333272,1.1,0.5,3.25,1019.53
2016-04-05 20:00:00,1,20,-6.362499999999982,-1.7,0.9666666666666606,1.7,0.625,4.25,1019.53
2016-04-05 21:00:00,1,21,-6.062499999999981,-0.6,0.8958333333333273,2.2,0.75,4.25,1019.53
2016-04-05 22:00:00,1,22,-5.78749999999998,-1.7,0.8499999999999939,2.2,0.75,2.25,1019.53
2016-04-05 23:00:00,1,23,-5.533333333333313,-1.7,0.7333333333333272,2.2,0.75,1.5,1019.53
2016-04-06 00:00:00,2,0,-5.233333333333312,-1.1,0.6666666666666605,2.8,0.75,0.75,1019.53
2016-04-06 01:00:00,2,1,-4.908333333333312,-1.1,0.6458333333333272,2.8,0.75,0.0,1019.53
2016-04-06 02:00:00,2,2,-4.633333333333312,-1.7,0.6708333333333272,2.8,0.75,0.0,1019.53
2016-04-06 03:00:00,2,3,-4.379166666666646,-1.7,0.7166666666666606,2.8,0.75,0.0,1019.53
2016-04-06 04:00:00,2,4,-4.12499999999998,-1.7,0.8083333333333272,2.8,0.75,0.0,1019.53
2016-04-06 05:00:00,2,5,-3.8708333333333127,-1.7,0.8999999999999938,2.2,0.75,0.0,1019.53
2016-04-06 06:00:00,2,6,-3.6624999999999797,-2.2,1.062499999999994,2.8,0.75,0.0,1019.53
2016-04-06 07:00:00,2,7,-3.4333333333333127,-1.7,1.224999999999994,2.8,0.7083333333333334,-0.25,1019.53
2016-04-06 08:00:00,2,8,-3.2249999999999797,-2.2,1.412499999999994,2.8,0.7083333333333334,-0.25,1019.53
2016-04-06 09:00:00,2,9,-2.9958333333333127,-1.7,1.5749999999999942,2.2,0.7083333333333334,-0.25,1019.53
2016-04-06 10:00:00,2,10,-2.766666666666646,-1.7,1.691666666666661,1.1,0.7083333333333334,-0.25,1019.53
2016-04-06 11:00:00,2,11,-2.5374999999999797,-1.7,1.808333333333328,1.1,0.7083333333333334,0.0,1019.53
2016-04-06 12:00:00,2,12,-2.3041666666666463,-2.2,1.8541666666666614,0.0,0.7083333333333334,0.0,1019.53
2016-04-06 13:00:00,2,13,-2.04999999999998,-1.1,1.9249999999999947,1.7,0.7083333333333334,0.0,1019.53
2016-04-06 14:00:00,2,14,-1.795833333333313,0.0,2.0166666666666613,3.9,0.7083333333333334,0.0,1019.53
2016-04-06 15:00:00,2,15,-1.633333333333313,0.0,2.2249999999999948,6.1,0.75,0.0,1019.53
2016-04-06 16:00:00,2,16,-1.5208333333333133,-0.6,2.433333333333328,6.1,0.7916666666666666,0.0,1019.53
2016-04-06 17:00:00,2,17,-1.4291666666666467,-0.6,2.620833333333328,5.6,0.6666666666666666,0.0,1019.53
2016-04-06 18:00:00,2,18,-1.33749999999998,0.0,2.758333333333328,4.4,0.2916666666666667,-0.25,1019.53
2016-04-06 19:00:00,2,19,-1.2916666666666468,-0.6,2.8958333333333286,4.4,0.125,-0.5,1019.53
2016-04-06 20:00:00,2,20,-1.2666666666666466,-1.1,3.008333333333329,4.4,0.0,-0.5,1019.53
2016-04-06 21:00:00,2,21,-1.3124999999999798,-1.7,3.0999999999999956,4.4,-0.125,-0.5,1019.53
2016-04-06 22:00:00,2,22,-1.31249999999998,-1.7,3.170833333333329,3.9,-0.125,-0.25,1019.53
2016-04-06 23:00:00,2,23,-1.3333333333333133,-2.2,3.216666666666662,3.3,-0.125,0.0,1019.53
2016-04-07 00:00:00,3,0,-1.3791666666666467,-2.2,3.2374999999999954,3.3,-0.125,0.0,1019.53
2016-04-07 01:00:00,3,1,-1.42499999999998,-2.2,3.258333333333329,3.3,-0.125,0.0,1019.53
2016-04-07 02:00:00,3,2,-1.4458333333333133,-2.2,3.3041666666666623,3.9,-0.125,0.0,1019.53
2016-04-07 03:00:00,3,3,-1.4208333333333132,-1.1,3.3041666666666623,2.8,-0.125,0.0,1019.53
2016-04-07 04:00:00,3,4,-1.3749999999999798,-0.6,3.3041666666666623,2.8,-0.16666666666666666,-0.25,1019.53
2016-04-07 05:00:00,3,5,-1.3749999999999798,-1.7,3.3041666666666623,2.2,-0.16666666666666666,-0.25,1019.53
2016-04-07 06:00:00,3,6,-1.3749999999999798,-2.2,3.279166666666663,2.2,-0.16666666666666666,-0.25,1019.53
2016-04-07 07:00:00,3,7,-1.420833333333313,-2.8,3.2333333333333294,1.7,-0.125,-0.25,1019.53
2016-04-07 08:00:00,3,8,-1.420833333333313,-2.2,3.162499999999996,1.1,-0.125,0.0,1019.53
2016-04-07 09:00:00,3,9,-1.4666666666666461,-2.8,3.1166666666666623,1.1,-0.125,0.0,1019.53
2016-04-07 10:00:00,3,10,-1.512499999999979,-2.8,3.1166666666666623,1.1,-0.125,0.0,1019.53
2016-04-07 11:00:00,3,11,-1.5583333333333123,-2.8,3.1166666666666623,1.1,-0.125,0.0,1019.53
2016-04-07 12:00:00,3,12,-1.583333333333312,-2.8,3.1624999999999956,1.1,-0.125,0.0,1019.53
2016-04-07 13:00:00,3,13,-1.608333333333312,-1.7,3.116666666666662,0.6,0.0,0.75,1019.53
2016-04-07 14:00:00,3,14,-1.6541666666666455,-1.1,2.9999999999999947,1.1,-0.041666666666666664,0.5,1019.53
2016-04-07 15:00:00,3,15,-1.6791666666666456,-0.6,2.862499999999995,2.8,0.08333333333333333,1.25,1019.53
2016-04-07 16:00:00,3,16,-1.6791666666666456,-0.6,2.7458333333333282,3.3,0.08333333333333333,1.25,1019.53
2016-04-07 17:00:00,3,17,-1.6791666666666456,-0.6,2.695833333333329,4.4,0.08333333333333333,0.5,1019.53
2016-04-07 18:00:00,3,18,-1.7041666666666455,-0.6,2.695833333333329,4.4,0.125,0.75,1019.53
2016-04-07 19:00:00,3,19,-1.6791666666666456,0.0,2.7208333333333283,5.0,0.16666666666666666,0.0,1019.53
2016-04-07 20:00:00,3,20,-1.6791666666666456,-1.1,2.7458333333333282,5.0,0.16666666666666666,0.0,1019.53
2016-04-07 21:00:00,3,21,-1.6333333333333122,-0.6,2.770833333333328,5.0,0.16666666666666666,0.0,1019.53
2016-04-07 22:00:00,3,22,-1.5374999999999786,0.6,2.816666666666661,5.0,0.125,-0.25,1019.53
2016-04-07 23:00:00,3,23,-1.3749999999999785,1.7,2.8874999999999944,5.0,0.08333333333333333,-0.5,1019.53
2016-04-08 00:00:00,4,0,-1.2374999999999783,1.1,2.8874999999999944,3.3,0.2916666666666667,0.75,1019.53
2016-04-08 01:00:00,4,1,-1.1458333333333117,0.0,2.8874999999999944,3.3,0.25,0.5,1019.53
2016-04-08 02:00:00,4,2,-1.079166666666645,-0.6,2.862499999999994,3.3,0.25,0.75,1019.53
2016-04-08 03:00:00,4,3,-1.0583333333333118,-0.6,2.862499999999994,2.8,0.20833333333333334,0.75,1019.53
2016-04-08 04:00:00,4,4,-1.0583333333333118,-0.6,2.862499999999994,2.8,0.25,-0.5,1019.53
2016-04-08 05:00:00,4,5,-1.0583333333333118,-1.7,2.887499999999994,2.8,0.25,-0.25,1019.53
2016-04-08 06:00:00,4,6,-1.083333333333312,-2.8,2.887499999999994,2.2,0.25,-0.25,1019.53
2016-04-08 07:00:00,4,7,-1.1749999999999785,-5.0,2.887499999999994,1.7,0.25,0.0,1019.53
2016-04-08 08:00:00,4,8,-1.3374999999999784,-6.1,2.887499999999994,1.1,0.25,0.0,1019.53
2016-04-08 09:00:00,4,9,-1.4749999999999786,-6.1,2.816666666666661,-0.6,0.25,0.0,1019.53
2016-04-08 10:00:00,4,10,-1.6374999999999789,-6.7,2.7249999999999948,-1.1,0.25,0.0,1019.53
2016-04-08 11:00:00,4,11,-1.8208333333333124,-7.2,2.654166666666662,-0.6,0.25,0.0,1019.53
2016-04-08 12:00:00,4,12,-2.029166666666646,-7.8,2.583333333333328,-0.6,0.25,0.0,1019.53
2016-04-08 13:00:00,4,13,-2.2583333333333124,-7.2,2.5583333333333282,0.0,0.125,0.0,1019.53
2016-04-08 14:00:00,4,14,-2.4458333333333124,-5.6,2.4416666666666615,-1.7,0.125,-0.25,1019.53
2016-04-08 15:00:00,4,15,-2.6041666666666456,-4.4,2.2791666666666615,-1.1,0.125,0.5,1019.53
2016-04-08 16:00:00,4,16,-2.7624999999999793,-4.4,2.1416666666666617,0.0,0.08333333333333333,0.25,1019.53
2016-04-08 17:00:00,4,17,-2.9708333333333123,-5.6,1.8666666666666616,-2.2,0.20833333333333334,1.0,1019.53
2016-04-08 18:00:00,4,18,-3.1999999999999793,-6.1,1.7083333333333284,0.6,0.16666666666666666,1.0,1019.53
2016-04-08 19:00:00,4,19,-3.570833333333313,-8.9,1.5708333333333284,1.7,0.125,0.0,1019.53
2016-04-08 20:00:00,4,20,-3.8249999999999797,-7.2,1.387499999999995,0.6,0.08333333333333333,0.0,1019.53
2016-04-08 21:00:00,4,21,-4.28749999999998,-11.7,1.2249999999999952,1.1,0.08333333333333333,-0.75,1019.53
2016-04-08 22:00:00,4,22,-4.866666666666647,-13.3,1.0624999999999953,1.1,0.125,-0.5,1019.53
2016-04-08 23:00:00,4,23,-5.491666666666646,-13.3,0.854166666666662,0.0,0.16666666666666666,-0.25,1019.53
2016-04-09 00:00:00,5,0,-6.091666666666646,-13.3,0.6916666666666619,-0.6,-0.041666666666666664,0.0,1019.53
2016-04-09 01:00:00,5,1,-6.6458333333333135,-13.3,0.5083333333333285,-1.1,0.0,0.0,1019.53
2016-04-09 02:00:00,5,2,-7.199999999999981,-13.9,0.27916666666666196,-2.2,0.0,0.0,1019.53
2016-04-09 03:00:00,5,3,-7.754166666666648,-13.9,0.04583333333332862,-2.8,0.041666666666666664,0.0,1019.53
2016-04-09 04:00:00,5,4,-8.308333333333314,-13.9,-0.20833333333333803,-3.3,0.041666666666666664,0.0,1019.53
2016-04-09 05:00:00,5,5,-8.816666666666649,-13.9,-0.4875000000000047,-3.9,0.041666666666666664,0.0,1019.53
2016-04-09 06:00:00,5,6,-9.279166666666649,-13.9,-0.7625000000000047,-4.4,0.041666666666666664,0.0,1019.53
2016-04-09 07:00:00,5,7,-9.649999999999983,-13.9,-1.0416666666666714,-5.0,0.041666666666666664,0.0,1019.53
2016-04-09 08:00:00,5,8,-9.995833333333316,-14.4,-1.3208333333333382,-5.6,0.041666666666666664,0.0,1019.53
2016-04-09 09:00:00,5,9,-10.341666666666649,-14.4,-1.550000000000005,-6.1,0.041666666666666664,0.0,1019.53
2016-04-09 10:00:00,5,10,-10.662499999999982,-14.4,-1.7583333333333382,-6.1,0.041666666666666664,0.0,1019.53
2016-04-09 11:00:00,5,11,-10.91666666666665,-13.3,-1.987500000000005,-6.1,0.041666666666666664,0.0,1019.53
2016-04-09 12:00:00,5,12,-11.124999999999984,-12.8,-2.2166666666666717,-6.1,0.041666666666666664,0.0,1019.53
2016-04-09 13:00:00,5,13,-11.358333333333318,-12.8,-2.4250000000000047,-5.0,0.041666666666666664,0.0,1019.53
2016-04-09 14:00:00,5,14,-11.724999999999982,-14.4,-2.491666666666671,-3.3,0.08333333333333333,0.0,1019.53
2016-04-09 15:00:00,5,15,-12.14166666666665,-14.4,-2.5625000000000044,-2.8,-0.041666666666666664,0.0,1019.53
