timestamp,day_of_week,day_hour,dew_temperature_ma_24H,air_temperature,wind_speed_ma_24H,precip_depth_1_hr_ma_24H,sea_level_pressure_shift_10H,meter_reading,meter_reading_trend,meter_reading_seasonal,meter_reading_deseasoned
2016-04-13 20:00:00,2,20,-4.429166666666649,18.9,4.874999999999996,-0.08333333333333333,1018.6,252.272,158.04304166666668,6.94478993769026,245.32721006230975
2016-04-13 21:00:00,2,21,-3.962499999999983,20.0,4.8958333333333295,-0.08333333333333333,1018.3,207.112,158.3028958333333,1.921858259608065,205.19014174039194
2016-04-13 22:00:00,2,22,-3.4999999999999836,20.6,4.8958333333333295,-0.041666666666666664,1018.6,163.004,158.54779166666665,-4.033988144501523,167.03798814450153
2016-04-13 23:00:00,2,23,-3.0124999999999833,21.1,4.8333333333333295,-0.041666666666666664,1018.9,111.495,158.96960416666667,-19.84047644358828,131.33547644358828
2016-04-14 00:00:00,3,0,-2.499999999999983,20.6,4.7708333333333295,-0.041666666666666664,1018.8,90.953,159.5421875,-26.75941485683028,117.71241485683028
2016-04-14 01:00:00,3,1,-2.12916666666665,17.8,4.7916666666666625,-0.041666666666666664,1018.9,81.813,161.23366666666664,-32.46922193445584,114.28222193445583
2016-04-14 02:00:00,3,2,-1.849999999999983,15.6,4.7916666666666625,-0.041666666666666664,1019.0,76.053,164.001125,-35.705571991533496,111.7585719915335
2016-04-14 03:00:00,3,3,-1.6208333333333165,14.4,4.7916666666666625,-0.041666666666666664,1018.8,74.509,166.33295833333332,-36.882202242675035,111.39120224267504
2016-04-14 04:00:00,3,4,-1.412499999999983,13.9,4.704166666666663,-0.041666666666666664,1018.1,73.218,167.57679166666668,-37.36279944587138,110.58079944587138
2016-04-14 06:00:00,3,6,-0.9958333333333164,11.7,4.662499999999996,-0.041666666666666664,1017.7,74.186,167.9382916666667,-36.68510452578007,110.87110452578008
2016-04-14 07:00:00,3,7,-0.762499999999983,11.7,4.662499999999996,-0.041666666666666664,1016.8,99.426,167.651375,-24.02396291619102,123.44996291619103
2016-04-14 08:00:00,3,8,-0.5083333333333163,10.6,4.662499999999996,-0.041666666666666664,1016.4,125.244,167.68012499999998,-12.025642824866832,137.26964282486682
2016-04-14 09:00:00,3,9,-0.299999999999983,10.0,4.641666666666663,-0.041666666666666664,1016.1,146.64700000000005,169.01554166666665,7.716234344082961,138.9307656559171
2016-04-14 10:00:00,3,10,-0.18333333333331636,10.0,4.641666666666663,0.0,1015.7,167.315,172.00779166666666,21.454845930840943,145.86015406915905
2016-04-14 11:00:00,3,11,-0.09166666666664969,10.0,4.641666666666663,0.0,1015.6,187.55,174.047125,27.45315751759892,160.0968424824011
2016-04-14 12:00:00,3,12,-0.020833333333316356,10.0,4.7083333333333295,0.0,1016.0,210.763,174.41204166666668,30.64066625047567,180.12233374952433
2016-04-14 13:00:00,3,13,0.050000000000016975,11.7,4.729166666666663,0.0,1016.1,257.85900000000004,174.6624375,33.327575268740496,224.53142473125953
2016-04-14 20:00:00,3,20,0.40000000000001695,23.3,4.85833333333333,0.0,1017.1,260.538,175.73577083333333,6.94478993769026,253.59321006230977
2016-04-14 21:00:00,3,21,0.7000000000000169,24.4,5.074999999999997,0.0,1016.9,262.946,176.97314583333335,1.921858259608065,261.02414174039194
2016-04-14 22:00:00,3,22,0.975000000000017,24.4,5.229166666666664,0.0,1016.7,250.798,178.0679375,-4.033988144501523,254.83198814450154
2016-04-14 23:00:00,3,23,1.1833333333333502,23.9,5.358333333333331,0.0,1016.7,121.589,179.59533333333331,-19.84047644358828,141.42947644358827
2016-04-15 06:00:00,4,6,1.1083333333333503,13.3,6.116666666666664,0.0,1014.8,74.96300000000002,171.22522916666665,-36.68510452578007,111.6481045257801
2016-04-15 07:00:00,4,7,1.0166666666666835,12.2,5.987499999999997,0.0,1014.4,105.306,166.56108333333333,-24.02396291619102,129.32996291619102
2016-04-15 08:00:00,4,8,0.9250000000000167,11.1,5.858333333333331,0.0,1014.2,144.857,160.84383333333332,-12.025642824866832,156.88264282486682
2016-04-15 09:00:00,4,9,0.8333333333333499,10.0,5.749999999999997,0.0,1014.3,186.428,154.73822916666666,7.716234344082961,178.71176565591705
2016-04-15 10:00:00,4,10,0.7625000000000165,10.0,5.641666666666665,0.0,1014.1,180.084,148.54820833333332,21.454845930840943,158.62915406915906
2016-04-15 11:00:00,4,11,0.691666666666683,9.4,5.6166666666666645,0.0,1014.5,248.096,144.93620833333333,27.45315751759892,220.64284248240108
2016-04-15 12:00:00,4,12,0.6416666666666829,8.9,5.662499999999998,0.0,1015.1,243.807,143.91408333333334,30.64066625047567,213.1663337495243
2016-04-15 13:00:00,4,13,0.6416666666666829,10.6,5.641666666666665,0.0,1015.9,225.256,143.2686875,33.327575268740496,191.9284247312595
2016-04-15 14:00:00,4,14,0.7125000000000163,12.8,5.729166666666664,0.0,1016.2,218.466,142.87195833333334,35.345584572393435,183.1204154276066
2016-04-15 15:00:00,4,15,0.804166666666683,16.7,5.879166666666664,0.0,1016.7,220.68400000000003,142.6194375,35.34154855641171,185.34245144358832
2016-04-15 16:00:00,4,16,0.941666666666683,18.9,6.029166666666664,0.0,1016.5,212.874,142.42270833333333,34.96419907011033,177.90980092988966
2016-04-15 17:00:00,4,17,1.1750000000000165,20.6,6.1583333333333306,0.0,1016.4,192.467,142.25797916666667,31.767004035863792,160.69999596413624
2016-04-15 18:00:00,4,18,1.3833333333333497,22.8,6.2208333333333306,0.0,1016.4,168.55599999999995,142.08685416666665,22.009772243626347,146.5462277563736
2016-04-15 19:00:00,4,19,1.5208333333333497,23.3,6.416666666666664,0.0,1016.4,123.283,141.42195833333335,14.119730634037287,109.16326936596272
2016-04-15 20:00:00,4,20,1.425000000000016,24.4,6.524999999999999,0.0,1016.3,120.686,139.53110416666664,6.94478993769026,113.74121006230975
2016-04-15 21:00:00,4,21,1.425000000000016,25.0,6.458333333333331,0.0,1016.6,109.729,136.80974999999998,1.921858259608065,107.80714174039194
2016-04-15 22:00:00,4,22,1.4750000000000163,23.9,6.458333333333331,0.0,1017.2,106.894,134.55970833333333,-4.033988144501523,110.92798814450153
2016-04-15 23:00:00,4,23,1.5708333333333497,23.9,6.5666666666666655,0.0,1017.9,92.117,131.33391666666665,-19.84047644358828,111.95747644358829
2016-04-16 00:00:00,5,0,1.70833333333335,23.3,6.499999999999997,0.0,1017.6,78.785,126.8734375,-26.75941485683028,105.54441485683027
2016-04-16 01:00:00,5,1,1.89583333333335,22.8,6.454166666666665,0.0,1017.3,75.021,123.53943749999999,-32.46922193445584,107.49022193445583
2016-04-16 02:00:00,5,2,2.1291666666666833,20.6,6.391666666666665,0.0,1017.6,71.07600000000002,121.16945833333332,-35.705571991533496,106.78157199153353
2016-04-16 03:00:00,5,3,2.43333333333335,19.4,6.412499999999998,0.0,1017.8,72.016,118.57054166666666,-36.882202242675035,108.89820224267504
2016-04-16 04:00:00,5,4,2.73333333333335,18.9,6.433333333333331,0.0,1016.7,70.305,115.69741666666665,-37.36279944587138,107.6677994458714
2016-04-16 05:00:00,5,5,2.9916666666666827,17.8,6.3666666666666645,0.0,1016.4,70.97,113.09020833333332,-37.218581295186475,108.18858129518648
2016-04-16 06:00:00,5,6,3.291666666666682,16.7,6.3666666666666645,0.0,1015.8,69.68,110.62452083333332,-36.68510452578007,106.36510452578008
2016-04-16 07:00:00,5,7,3.5708333333333484,16.7,6.449999999999998,0.0,1015.5,78.67399999999998,108.58577083333333,-24.02396291619102,102.697962916191
2016-04-16 08:00:00,5,8,3.8500000000000143,15.6,6.470833333333331,0.0,1015.6,80.72800000000002,107.0645,-12.025642824866832,92.75364282486686
2016-04-16 09:00:00,5,9,4.104166666666681,15.6,6.537499999999998,0.0,1015.7,119.932,105.71495833333333,7.716234344082961,112.21576565591704
2016-04-16 10:00:00,5,10,4.358333333333348,14.4,6.579166666666665,0.0,1015.7,138.578,104.48791666666666,21.454845930840943,117.12315406915906
2016-04-16 11:00:00,5,11,4.612500000000014,14.4,6.579166666666665,0.0,1016.0,134.764,103.55702083333333,27.45315751759892,107.31084248240109
2016-04-16 12:00:00,5,12,4.8458333333333465,13.9,6.579166666666665,0.0,1016.7,143.036,103.18935416666666,30.64066625047567,112.39533374952433
2016-04-16 13:00:00,5,13,5.100000000000013,15.6,6.599999999999998,0.0,1017.3,165.995,103.0255625,33.327575268740496,132.6674247312595
2016-04-16 14:00:00,5,14,5.329166666666679,17.2,6.5541666666666645,0.0,1017.6,163.968,102.86433333333332,35.345584572393435,128.62241542760654
2016-04-16 15:00:00,5,15,5.562500000000013,19.4,6.512499999999998,0.0,1017.6,150.434,102.72220833333333,35.34154855641171,115.09245144358829
2016-04-16 16:00:00,5,16,5.795833333333346,21.7,6.449999999999998,0.0,1018.1,145.214,102.60512499999999,34.96419907011033,110.24980092988966
2016-04-16 17:00:00,5,17,5.979166666666679,23.3,6.387499999999998,0.0,1018.4,134.981,102.52699999999999,31.767004035863792,103.2139959641362
2016-04-16 18:00:00,5,18,6.1166666666666805,25.0,6.495833333333333,0.0,1018.8,107.689,102.45712499999999,22.009772243626347,85.67922775637365
2016-04-16 19:00:00,5,19,6.3250000000000135,25.0,6.4291666666666645,0.0,1019.1,86.29,102.19360416666667,14.119730634037287,72.17026936596272
2016-04-16 20:00:00,5,20,6.44166666666668,25.6,6.341666666666664,0.0,1019.8,84.65799999999999,101.637375,6.94478993769026,77.71321006230973
2016-04-16 21:00:00,5,21,6.487500000000012,25.6,6.341666666666664,0.0,1020.2,80.979,100.47649999999999,1.921858259608065,79.05714174039194
2016-04-16 22:00:00,5,22,6.462500000000013,26.1,6.38333333333333,0.0,1020.7,76.74600000000002,98.91764583333334,-4.033988144501523,80.77998814450154
2016-04-16 23:00:00,5,23,6.437500000000013,26.1,6.274999999999996,0.0,1021.1,77.582,97.4315625,-19.84047644358828,97.42247644358827
2016-04-17 00:00:00,6,0,6.320833333333347,25.6,6.254166666666663,0.0,1021.3,75.672,96.07389583333332,-26.75941485683028,102.43141485683027
2016-04-17 01:00:00,6,1,6.158333333333348,24.4,6.212499999999996,0.0,1021.6,70.27199999999999,94.522875,-32.46922193445584,102.74122193445584
2016-04-17 02:00:00,6,2,6.041666666666682,21.1,6.0833333333333295,0.0,1021.5,68.086,93.03547916666665,-35.705571991533496,103.79157199153349
2016-04-17 03:00:00,6,3,5.900000000000016,20.6,5.99583333333333,0.0,1021.3,68.184,92.222625,-36.882202242675035,105.06620224267503
2016-04-17 04:00:00,6,4,5.8291666666666835,20.6,5.929166666666664,0.0,1021.2,68.517,91.76022916666666,-37.36279944587138,105.87979944587138
2016-04-17 05:00:00,6,5,5.8291666666666835,20.0,5.929166666666664,0.0,1021.0,69.008,91.56064583333333,-37.218581295186475,106.22658129518646
2016-04-17 06:00:00,6,6,5.8291666666666835,18.9,5.929166666666664,0.0,1020.9,68.288,91.99812499999999,-36.68510452578007,104.97310452578006
2016-04-17 07:00:00,6,7,5.8500000000000165,17.2,5.866666666666664,0.0,1020.7,67.417,93.18827083333333,-24.02396291619102,91.44096291619103
2016-04-17 08:00:00,6,8,5.8708333333333504,17.2,5.866666666666664,0.0,1020.3,65.286,94.76875,-12.025642824866832,77.31164282486684
2016-04-17 09:00:00,6,9,5.916666666666683,15.6,5.799999999999997,0.0,1020.4,79.652,95.95704166666667,7.716234344082961,71.93576565591704
2016-04-17 10:00:00,6,10,5.962500000000016,15.6,5.779166666666664,0.0,1020.6,104.033,96.63775000000001,21.454845930840943,82.57815406915905
2016-04-17 11:00:00,6,11,6.00833333333335,14.4,5.75833333333333,0.0,1020.9,97.977,97.16027083333333,27.45315751759892,70.52384248240108
2016-04-17 12:00:00,6,12,6.079166666666683,14.4,5.712499999999998,0.0,1021.5,114.655,97.45943749999999,30.64066625047567,84.01433374952433
2016-04-17 13:00:00,6,13,6.125000000000015,16.7,5.712499999999998,0.0,1022.0,119.927,97.7364375,33.327575268740496,86.59942473125952
2016-04-17 14:00:00,6,14,6.170833333333349,18.3,5.691666666666664,0.0,1022.3,138.641,98.02535416666666,35.345584572393435,103.29541542760656
2016-04-17 15:00:00,6,15,6.237500000000016,19.4,5.583333333333331,0.0,1022.5,136.744,98.21252083333333,35.34154855641171,101.40245144358829
2016-04-17 16:00:00,6,16,6.308333333333349,21.7,5.516666666666665,0.0,1022.9,136.709,98.33620833333333,34.96419907011033,101.74480092988966
2016-04-17 17:00:00,6,17,6.3791666666666815,23.9,5.516666666666665,0.0,1023.2,133.906,98.51745833333332,31.767004035863792,102.13899596413621
2016-04-17 18:00:00,6,18,6.475000000000015,24.4,5.366666666666664,0.0,1023.4,129.763,98.77806249999999,22.009772243626347,107.75322775637366
2016-04-17 19:00:00,6,19,6.520833333333347,25.0,5.3458333333333306,0.0,1023.9,121.343,99.6718125,14.119730634037287,107.22326936596272
2016-04-17 20:00:00,6,20,6.612500000000015,25.6,5.19583333333333,0.0,1024.4,125.468,101.87777083333333,6.94478993769026,118.52321006230974
2016-04-17 21:00:00,6,21,6.729166666666682,25.6,5.066666666666664,0.0,1024.9,97.207,105.53216666666665,1.921858259608065,95.28514174039194
2016-04-17 22:00:00,6,22,6.891666666666683,25.6,4.916666666666663,0.0,1025.2,93.192,109.45939583333333,-4.033988144501523,97.22598814450151
2016-04-17 23:00:00,6,23,7.075000000000016,26.1,4.849999999999997,0.0,1025.7,86.21700000000001,113.12429166666666,-19.84047644358828,106.05747644358829
2016-04-18 00:00:00,0,0,7.308333333333349,25.6,4.741666666666663,0.0,1026.1,81.39699999999998,116.94204166666665,-26.75941485683028,108.15641485683025
2016-04-18 01:00:00,0,1,7.583333333333349,23.9,4.741666666666663,0.0,1026.2,77.843,120.85639583333332,-32.46922193445584,110.31222193445583
2016-04-18 02:00:00,0,2,7.812500000000015,22.8,4.72083333333333,0.0,1025.9,74.383,125.07139583333333,-35.705571991533496,110.08857199153348
2016-04-18 03:00:00,0,3,8.066666666666682,21.7,4.679166666666663,0.0,1025.4,70.87100000000002,128.80570833333334,-36.882202242675035,107.75320224267506
2016-04-18 04:00:00,0,4,8.275000000000015,20.6,4.59583333333333,0.0,1024.9,71.767,131.8538125,-37.36279944587138,109.12979944587138
2016-04-18 05:00:00,0,5,8.43333333333335,20.6,4.554166666666663,0.0,1024.3,74.458,134.76539583333332,-37.218581295186475,111.67658129518648
2016-04-18 06:00:00,0,6,8.570833333333349,20.6,4.512499999999997,0.0,1023.9,75.347,137.42191666666668,-36.68510452578007,112.03210452578006
2016-04-18 07:00:00,0,7,8.662500000000017,20.0,4.512499999999997,0.0,1023.5,103.258,139.80966666666666,-24.02396291619102,127.28196291619102
2016-04-18 08:00:00,0,8,8.73333333333335,19.4,4.429166666666663,0.0,1023.5,135.33100000000002,141.7434583333333,-12.025642824866832,147.35664282486684
2016-04-18 09:00:00,0,9,8.779166666666685,18.3,4.34583333333333,0.0,1023.4,185.018,143.92247916666668,7.716234344082961,177.30176565591705
2016-04-18 10:00:00,0,10,8.825000000000017,17.8,4.241666666666663,0.0,1023.2,187.174,146.45272916666667,21.454845930840943,165.71915406915906
2016-04-18 11:00:00,0,11,8.87083333333335,17.2,4.179166666666663,0.0,1023.4,190.751,148.15295833333334,27.45315751759892,163.29784248240108
2016-04-18 12:00:00,0,12,8.916666666666684,16.1,4.09583333333333,0.0,1023.7,205.133,149.04918750000002,30.64066625047567,174.49233374952433
2016-04-18 13:00:00,0,13,8.941666666666686,17.8,3.991666666666663,0.0,1024.0,217.338,149.47441666666668,33.327575268740496,184.0104247312595
2016-04-18 14:00:00,0,14,8.941666666666686,18.9,3.929166666666663,0.0,1024.2,243.55,149.5322708333333,35.345584572393435,208.2044154276066
2016-04-18 15:00:00,0,15,8.941666666666686,21.1,3.8458333333333297,0.0,1024.0,211.082,149.52304166666667,35.34154855641171,175.74045144358828
2016-04-18 16:00:00,0,16,8.916666666666686,22.2,3.762499999999996,0.0,1024.1,208.68,149.5400208333333,34.96419907011033,173.71580092988967
2016-04-18 17:00:00,0,17,8.870833333333353,23.3,3.6333333333333293,0.0,1024.2,201.691,149.4618958333333,31.767004035863792,169.92399596413622
2016-04-18 18:00:00,0,18,8.870833333333353,25.0,3.483333333333329,0.0,1023.8,189.491,149.32581249999998,22.009772243626347,167.48122775637367
2016-04-18 19:00:00,0,19,8.870833333333353,25.0,3.374999999999995,0.0,1023.5,176.227,149.16347916666666,14.119730634037287,162.1072693659627
2016-04-18 20:00:00,0,20,8.804166666666687,25.6,3.416666666666662,0.0,1023.4,163.406,148.8186875,6.94478993769026,156.46121006230976
2016-04-18 21:00:00,0,21,8.779166666666686,25.0,3.4416666666666624,0.0,1023.4,163.862,147.89339583333333,1.921858259608065,161.94014174039194
2016-04-18 22:00:00,0,22,8.733333333333354,25.0,3.3958333333333286,0.0,1023.7,147.989,146.96487499999998,-4.033988144501523,152.02298814450154
2016-04-18 23:00:00,0,23,8.68750000000002,22.2,3.374999999999995,0.0,1024.2,113.031,146.28712499999997,-19.84047644358828,132.87147644358828
2016-04-19 00:00:00,1,0,8.616666666666687,21.1,3.5041666666666624,0.0,1024.1,97.602,145.07175,-26.75941485683028,124.36141485683028
2016-04-19 01:00:00,1,1,8.504166666666686,20.0,3.6958333333333293,0.0,1024.0,82.04899999999998,143.40081249999997,-32.46922193445584,114.51822193445582
2016-04-19 02:00:00,1,2,8.391666666666685,18.9,3.866666666666663,0.0,1024.1,72.954,141.1930625,-35.705571991533496,108.65957199153348
2016-04-19 03:00:00,1,3,8.345833333333351,16.7,3.7999999999999967,0.125,1023.7,71.857,139.38854166666667,-36.882202242675035,108.73920224267503
2016-04-19 04:00:00,1,4,8.395833333333352,13.9,3.8416666666666632,1.0833333333333333,1022.8,71.596,138.6379375,-37.36279944587138,108.95879944587139
2016-04-19 05:00:00,1,5,8.375000000000018,11.7,3.9041666666666632,1.5,1022.0,70.87899999999998,138.2289375,-37.218581295186475,108.09758129518644
2016-04-19 06:00:00,1,6,8.329166666666685,10.6,3.9249999999999967,2.0416666666666665,1021.4,72.39399999999998,137.9994375,-36.68510452578007,109.07910452578005
2016-04-19 07:00:00,1,7,8.308333333333351,9.4,3.9666666666666632,2.4583333333333335,1021.1,98.419,137.64460416666668,-24.02396291619102,122.44296291619102
2016-04-19 08:00:00,1,8,8.283333333333351,9.4,4.00833333333333,2.5833333333333335,1020.9,123.62,137.556625,-12.025642824866832,135.64564282486683
2016-04-19 09:00:00,1,9,8.308333333333351,10.0,4.029166666666663,2.7083333333333335,1020.9,152.315,137.6851458333333,7.716234344082961,144.59876565591705
2016-04-19 10:00:00,1,10,8.333333333333352,10.0,4.07083333333333,2.6666666666666665,1021.0,175.308,137.52410416666666,21.454845930840943,153.85315406915905
2016-04-19 11:00:00,1,11,8.358333333333354,10.0,4.091666666666663,2.625,1021.1,170.085,137.3844375,27.45315751759892,142.63184248240108
2016-04-19 12:00:00,1,12,8.379166666666686,10.6,4.154166666666663,2.625,1021.5,167.46099999999996,137.24399999999997,30.64066625047567,136.82033374952428
2016-04-19 13:00:00,1,13,8.40000000000002,11.1,4.237499999999996,2.625,1023.0,174.805,137.0710208333333,33.327575268740496,141.4774247312595
2016-04-19 14:00:00,1,14,8.40000000000002,11.7,4.25833333333333,2.625,1023.3,180.111,137.1027708333333,35.345584572393435,144.76541542760657
2016-04-19 15:00:00,1,15,8.379166666666686,12.2,4.32083333333333,2.625,1023.4,187.904,137.26524999999998,35.34154855641171,152.5624514435883
2016-04-19 16:00:00,1,16,8.354166666666687,12.2,4.449999999999997,2.75,1023.9,195.829,137.38639583333332,34.96419907011033,160.86480092988967
2016-04-19 17:00:00,1,17,8.329166666666687,13.3,4.599999999999997,2.875,1023.7,194.91,137.46397916666666,31.767004035863792,163.14299596413622
2016-04-19 18:00:00,1,18,8.279166666666688,13.9,4.770833333333331,2.875,1023.4,185.256,137.50685416666664,22.009772243626347,163.24622775637366
2016-04-19 19:00:00,1,19,8.279166666666688,15.0,4.858333333333332,2.875,1023.3,163.43,137.44766666666666,14.119730634037287,149.3102693659627
2016-04-19 20:00:00,1,20,8.345833333333355,15.0,4.837499999999998,2.875,1023.0,171.98,137.31254166666665,6.94478993769026,165.03521006230972
2016-04-19 21:00:00,1,21,8.345833333333355,14.4,4.879166666666665,2.875,1022.6,161.457,137.10627083333333,1.921858259608065,159.53514174039194
2016-04-19 22:00:00,1,22,8.345833333333355,13.9,4.924999999999998,2.875,1022.9,142.664,136.55214583333333,-4.033988144501523,146.69798814450152
2016-04-19 23:00:00,1,23,8.32500000000002,13.9,5.054166666666665,2.875,1023.2,111.652,136.02331249999997,-19.84047644358828,131.4924764435883
2016-04-20 00:00:00,2,0,8.350000000000021,12.8,4.991666666666665,2.875,1023.3,92.24,135.966625,-26.75941485683028,118.99941485683027
2016-04-20 01:00:00,2,1,8.395833333333355,12.8,4.841666666666665,2.8333333333333335,1023.7,79.108,136.30227083333335,-32.46922193445584,111.57722193445585
2016-04-20 02:00:00,2,2,8.41666666666669,12.2,4.799999999999998,2.8333333333333335,1023.7,77.419,136.68772916666666,-35.705571991533496,113.12457199153349
2016-04-20 03:00:00,2,3,8.395833333333355,11.7,4.8666666666666645,2.7083333333333335,1023.7,75.191,136.73222916666666,-36.882202242675035,112.07320224267504
2016-04-20 04:00:00,2,4,8.27916666666669,11.7,4.845833333333331,1.75,1023.8,74.077,136.51527083333335,-37.36279944587138,111.43979944587139
2016-04-20 05:00:00,2,5,8.233333333333357,11.1,4.8041666666666645,1.3333333333333333,1023.1,72.122,136.18572916666665,-37.218581295186475,109.34058129518647
2016-04-20 06:00:00,2,6,8.233333333333357,11.1,4.8041666666666645,0.7916666666666666,1022.8,73.209,135.89008333333334,-36.68510452578007,109.89410452578008
2016-04-20 07:00:00,2,7,8.25416666666669,11.7,4.783333333333331,0.375,1022.6,94.763,135.92702083333333,-24.02396291619102,118.78696291619103
2016-04-20 08:00:00,2,8,8.300000000000024,11.7,4.824999999999998,0.25,1022.5,120.79,135.91954166666665,-12.025642824866832,132.81564282486684
2016-04-20 09:00:00,2,9,8.320833333333358,11.7,4.933333333333332,0.125,1022.2,145.244,135.71504166666665,7.716234344082961,137.52776565591705
2016-04-20 10:00:00,2,10,8.341666666666692,11.1,4.995833333333332,0.16666666666666666,1022.2,155.781,135.62695833333333,21.454845930840943,134.32615406915906
2016-04-20 11:00:00,2,11,8.362500000000024,11.1,4.974999999999999,0.20833333333333334,1022.1,164.22799999999995,135.55227083333332,27.45315751759892,136.77484248240103
2016-04-20 12:00:00,2,12,8.362500000000024,11.1,4.995833333333332,0.20833333333333334,1022.1,170.597,135.47595833333332,30.64066625047567,139.95633374952433
2016-04-20 13:00:00,2,13,8.362500000000024,11.1,4.974999999999999,0.20833333333333334,1022.4,187.78,135.47179166666666,33.327575268740496,154.4524247312595
2016-04-20 14:00:00,2,14,8.387500000000024,11.7,4.974999999999999,0.20833333333333334,1022.2,185.638,135.44533333333334,35.345584572393435,150.29241542760656
2016-04-20 15:00:00,2,15,8.362500000000024,11.7,5.041666666666665,0.20833333333333334,1021.3,184.513,135.31091666666666,35.34154855641171,149.1714514435883
2016-04-20 16:00:00,2,16,8.316666666666691,12.2,4.974999999999999,0.08333333333333333,1021.6,188.806,135.18860416666666,34.96419907011033,153.84180092988967
2016-04-20 17:00:00,2,17,8.316666666666691,15.6,4.8666666666666645,-0.041666666666666664,1020.8,186.115,135.12962499999998,31.767004035863792,154.3479959641362
2016-04-20 18:00:00,2,18,8.295833333333357,16.1,4.779166666666664,-0.041666666666666664,1020.3,179.86,135.12522916666666,22.009772243626347,157.85022775637367
2016-04-20 19:00:00,2,19,8.295833333333357,17.2,4.649999999999998,-0.041666666666666664,1019.8,170.59900000000005,135.19495833333332,14.119730634037287,156.47926936596275
2016-04-20 20:00:00,2,20,8.275000000000025,18.9,4.716666666666664,-0.041666666666666664,1019.2,164.452,135.20272916666667,6.94478993769026,157.50721006230975
2016-04-20 21:00:00,2,21,8.275000000000025,18.3,4.629166666666664,-0.041666666666666664,1019.5,159.16899999999995,135.115625,1.921858259608065,157.2471417403919
2016-04-20 22:00:00,2,22,8.275000000000025,18.3,4.58333333333333,-0.041666666666666664,1019.1,140.724,135.11520833333333,-4.033988144501523,144.75798814450152
2016-04-20 23:00:00,2,23,8.295833333333357,17.8,4.474999999999997,-0.041666666666666664,1018.5,110.007,135.20172916666667,-19.84047644358828,129.84747644358828
2016-04-21 00:00:00,3,0,8.341666666666692,17.2,4.454166666666663,-0.08333333333333333,1018.5,90.222,135.23577083333333,-26.75941485683028,116.98141485683027
2016-04-21 01:00:00,3,1,8.479166666666691,15.0,4.37083333333333,0.16666666666666666,1017.7,80.926,134.81410416666665,-32.46922193445584,113.39522193445583
2016-04-21 02:00:00,3,2,8.64166666666669,13.9,4.28333333333333,0.9166666666666666,1017.1,74.331,134.176875,-35.705571991533496,110.03657199153349
2016-04-21 03:00:00,3,3,8.80416666666669,13.3,4.304166666666663,1.75,1016.1,71.827,133.74547916666666,-36.882202242675035,108.70920224267503
2016-04-21 04:00:00,3,4,8.966666666666688,13.3,4.304166666666663,2.375,1015.4,71.57,133.40052083333333,-37.36279944587138,108.93279944587138
2016-04-21 05:00:00,3,5,9.129166666666688,13.3,4.262499999999997,2.5833333333333335,1014.4,71.798,133.0804375,-37.218581295186475,109.01658129518648
2016-04-21 06:00:00,3,6,9.245833333333353,13.3,4.241666666666663,2.5416666666666665,1013.1,73.322,132.83254166666666,-36.68510452578007,110.00710452578008
2016-04-21 07:00:00,3,7,9.387500000000019,12.8,4.199999999999997,2.5416666666666665,1012.1,97.997,132.74508333333333,-24.02396291619102,122.02096291619102
2016-04-21 08:00:00,3,8,9.529166666666685,12.8,4.09583333333333,2.5,1011.3,117.929,132.51995833333334,-12.025642824866832,129.95464282486682
2016-04-21 09:00:00,3,9,9.67083333333335,12.8,3.8583333333333294,2.4583333333333335,1011.6,143.924,132.11947916666665,7.716234344082961,136.20776565591706
2016-04-21 10:00:00,3,10,9.812500000000016,12.8,3.666666666666663,2.4583333333333335,1011.3,157.08100000000005,131.90506249999999,21.454845930840943,135.6261540691591
2016-04-21 11:00:00,3,11,9.90833333333335,12.2,3.6874999999999964,2.4166666666666665,1011.3,167.081,131.7150625,27.45315751759892,139.62784248240106
2016-04-21 12:00:00,3,12,9.979166666666682,11.7,3.49583333333333,2.375,1011.4,169.378,131.58516666666665,30.64066625047567,138.7373337495243
2016-04-21 13:00:00,3,13,10.025000000000015,12.2,3.34583333333333,2.375,1011.4,168.759,131.67045833333333,33.327575268740496,135.43142473125948
2016-04-21 14:00:00,3,14,10.070833333333349,12.8,3.34583333333333,2.375,1011.0,174.072,131.8395625,35.345584572393435,138.72641542760658
2016-04-21 15:00:00,3,15,10.141666666666682,11.7,3.2583333333333298,2.4583333333333335,1010.5,175.372,132.05308333333335,35.34154855641171,140.0304514435883
2016-04-21 16:00:00,3,16,10.237500000000013,11.7,3.1749999999999967,2.5416666666666665,1010.0,181.389,132.1838125,34.96419907011033,146.42480092988967
2016-04-21 17:00:00,3,17,10.287500000000014,12.2,3.1124999999999967,2.6666666666666665,1009.5,178.168,132.26695833333332,31.767004035863792,146.4009959641362
2016-04-21 18:00:00,3,18,10.404166666666681,12.8,3.0291666666666632,2.625,1009.2,175.908,132.35320833333333,22.009772243626347,153.89822775637364
2016-04-21 19:00:00,3,19,10.520833333333348,13.9,2.9666666666666632,2.5833333333333335,1009.2,170.35299999999995,132.344125,14.119730634037287,156.23326936596266
2016-04-21 20:00:00,3,20,10.65833333333335,16.1,2.77083333333333,2.5833333333333335,1009.4,153.892,132.18729166666668,6.94478993769026,146.94721006230975
2016-04-21 21:00:00,3,21,10.800000000000017,18.3,2.641666666666663,2.5833333333333335,1009.4,150.506,132.01352083333333,1.921858259608065,148.58414174039194
